x,y,z
477.792847,-294.209160,0.000000
479.247544,-292.715258,0.000000
481.996364,-288.479680,0.000000
485.463576,-284.717294,0.000000
486.458035,-283.418176,0.000000
489.793081,-279.634406,0.000000
490.985241,-278.102496,0.000000
494.281952,-274.319833,0.000000
497.609433,-269.372636,0.000000
498.879257,-268.109081,0.000000
499.833760,-266.714927,0.000000
502.047948,-263.726876,0.000000
505.307212,-260.113587,0.000000
508.936043,-255.424628,0.000000
510.606704,-253.243530,0.000000
512.880976,-250.421757,0.000000
515.394166,-247.530666,0.000000
518.503439,-243.704842,0.000000
520.582857,-240.917225,0.000000
522.694860,-238.267353,0.000000
524.783279,-235.940335,0.000000
528.236032,-231.883016,0.000000
529.858250,-228.970996,0.000000
532.457488,-226.584962,0.000000
534.471647,-223.733962,0.000000
537.737499,-219.932311,0.000000
539.780638,-217.054039,0.000000
542.223262,-214.778293,0.000000
544.462586,-212.226106,0.000000
546.444228,-209.585484,0.000000
549.298730,-205.583344,0.000000
551.595765,-202.494966,0.000000
553.482276,-200.346574,0.000000
556.962096,-196.223741,0.000000
558.595478,-193.582459,0.000000
561.304232,-190.325002,0.000000
563.227252,-188.076633,0.000000
566.127968,-183.849860,0.000000
567.071227,-182.952417,0.000000
570.582593,-178.913883,0.000000
572.766905,-176.500531,0.000000
576.228018,-172.338648,0.000000
579.954843,-168.221250,0.000000
580.636087,-166.458088,0.000000
582.042021,-165.268033,0.000000
585.202111,-160.390209,0.000000
586.200860,-159.143381,0.000000
588.506785,-156.213591,0.000000
592.224675,-150.855758,0.000000
593.323808,-149.872517,0.000000
595.178695,-146.820166,0.000000
597.010322,-143.901751,0.000000
599.001439,-140.925237,0.000000
600.639973,-138.195999,0.000000
602.673831,-133.947211,0.000000
605.769815,-129.846858,0.000000
606.376954,-128.232356,0.000000
608.018422,-124.494380,0.000000
609.553859,-121.767783,0.000000
612.224042,-117.366809,0.000000
614.460924,-113.463614,0.000000
615.510982,-111.940118,0.000000
616.259378,-108.826473,0.000000
617.613060,-105.489185,0.000000
619.745727,-101.614834,0.000000
621.130540,-97.400249,0.000000
622.781370,-91.931425,0.000000
624.393377,-90.194067,0.000000
625.929557,-84.854470,0.000000
626.812436,-81.694941,0.000000
627.879594,-78.290692,0.000000
628.534026,-75.498162,0.000000
629.953449,-70.911154,0.000000
630.776343,-67.605532,0.000000
631.280756,-65.726812,0.000000
632.217110,-61.279532,0.000000
632.809082,-57.925504,0.000000
632.938867,-54.848680,0.000000
634.225075,-49.959304,0.000000
634.800325,-46.597638,0.000000
635.330812,-41.777854,0.000000
635.990586,-38.933609,0.000000
636.154872,-35.566480,0.000000
636.869588,-32.516514,0.000000
636.693803,-27.952841,0.000000
636.912112,-25.621855,0.000000
636.960514,-20.239540,0.000000
636.961276,-16.980575,0.000000
636.965721,-13.490982,0.000000
636.999531,-8.778038,0.000000
637.069152,-7.470126,0.000000
637.170555,-2.395854,0.000000
636.777053,-0.225704,0.000000
636.685710,3.800223,0.000000
636.537782,6.125428,0.000000
635.609456,11.188400,0.000000
635.289848,16.252076,0.000000
634.880025,18.193049,0.000000
633.803637,24.578901,0.000000
632.950272,29.383535,0.000000
632.356157,34.076120,0.000000
631.872109,36.425787,0.000000
631.228241,37.734450,0.000000
629.129926,44.613912,0.000000
628.670413,46.046776,0.000000
627.396853,50.409034,0.000000
627.058627,51.474600,0.000000
625.370805,56.262730,0.000000
624.758850,57.937469,0.000000
623.031416,62.441602,0.000000
620.568697,69.264645,0.000000
618.831546,73.851796,0.000000
618.321480,75.493450,0.000000
618.054705,77.078972,0.000000
616.150720,80.740595,0.000000
614.287412,84.612001,0.000000
613.326132,86.551573,0.000000
611.017636,90.466856,0.000000
610.251000,91.963208,0.000000
607.932512,95.907770,0.000000
605.778451,99.472954,0.000000
603.430190,103.244446,0.000000
601.023284,106.820351,0.000000
600.057089,108.214072,0.000000
597.915834,111.750381,0.000000
595.676973,115.266059,0.000000
593.220691,118.887745,0.000000
590.124614,123.311508,0.000000
589.160116,124.408730,0.000000
586.950357,127.772724,0.000000
586.069707,128.897305,0.000000
582.504051,132.755673,0.000000
581.660537,133.883790,0.000000
578.989358,137.058416,0.000000
576.471729,139.825035,0.000000
573.324087,142.955401,0.000000
570.293152,146.098428,0.000000
568.980316,147.435358,0.000000
566.185423,150.094841,0.000000
564.972409,151.368139,0.000000
560.420315,155.958146,0.000000
558.964136,157.286987,0.000000
557.228167,158.674610,0.000000
552.440926,161.956330,0.000000
550.012193,163.621214,0.000000
544.557954,167.251606,0.000000
543.423022,168.346202,0.000000
538.561811,171.466430,0.000000
536.711991,172.665050,0.000000
531.902081,175.955847,0.000000
530.513007,176.702583,0.000000
529.345873,177.466074,0.000000
