15,4722,2361.0410378754777
10.285649992545014,-7.176316084619838,0.0,-2.195443454538872,0.0,374.76146019985856,2361.0410378754823,2361.0410378754777,0,0.0,0.0,0.0,0.0,0.0
9.999532807051,-7.5737254462742145,0.0,-2.1941372893751185,0.0,375.0536198889873,0.4896909684337203,2360.551346907044,0,0.0,0.0,0.0,0.0,0.0
9.713880497276493,-7.971583700740332,0.0,-2.1928318945830028,0.0,375.3465960851178,0.9794750358821593,2360.0615628395954,0,0.0,0.0,0.0,0.0,0.0
9.42869320603368,-8.369890419581607,0.0,-2.191527270722356,0.0,375.6403873309347,1.4693526056488464,2359.571685269829,0,0.0,0.0,0.0,0.0,0.0
9.143971076134775,-8.76864517436143,0.0,-2.1902234183442975,0.0,375.93499219080974,1.9593240800365757,2359.081713795441,0,0.0,0.0,0.0,0.0,0.0
8.859714250391967,-9.167847536643196,0.0,-2.18892033799126,0.0,376.23040918405377,2.449389860348484,2358.591648015129,0,0.0,0.0,0.0,0.0,0.0
8.575922871617465,-9.567497077990303,0.0,-2.1876180301970107,0.0,376.5266368731504,2.9395503468890523,2358.1014875285887,0,0.0,0.0,0.0,0.0,0.0
8.292597082623466,-9.967593369966147,0.0,-2.18631649548668,0.0,376.8236737925886,3.4298059389651567,2357.6112319365125,0,0.0,0.0,0.0,0.0,0.0
8.009737026222165,-10.368135984134126,0.0,-2.1850157343767815,0.0,377.12151846695406,3.9201570348871146,2357.1208808405904,0,0.0,0.0,0.0,0.0,0.0
7.727342845225782,-10.769124492057644,0.0,-2.1837157473752393,0.0,377.4201694705475,4.410604031969722,2356.630433843508,0,0.0,0.0,0.0,0.0,0.0
7.4454146824465,-11.170558465300097,0.0,-2.18241653498141,0.0,377.71962531503976,4.901147326533335,2356.1398905489445,0,0.0,0.0,0.0,0.0,0.0
7.1639526806965135,-11.572437475424874,0.0,-2.1811180976861104,0.0,378.0198845189464,5.391787313904911,2355.649250561573,0,0.0,0.0,0.0,0.0,0.0
6.882956982788065,-11.974761093995356,0.0,-2.179820435971639,0.0,378.32094566943215,5.882524388419058,2355.158513487059,0,0.0,0.0,0.0,0.0,0.0
6.602427731533293,-12.37752889257498,0.0,-2.1785235503118026,0.0,378.62280722952204,6.373358943419252,2354.6676789320586,0,0.0,0.0,0.0,0.0,0.0
6.322365069744468,-12.78074044272709,0.0,-2.17722744117194,0.0,378.92546779861743,6.864291371258674,2354.1767465042194,0,0.0,0.0,0.0,0.0,0.0
6.042769140233725,-13.18439531601514,0.0,-2.175932109008949,0.0,379.22892584363717,7.355322063301614,2353.6857158121766,0,0.0,0.0,0.0,0.0,0.0
5.763640085813322,-13.588493084002481,0.0,-2.174637554271308,0.0,379.5331799520866,7.846451409924252,2353.194586465554,0,0.0,0.0,0.0,0.0,0.0
5.484978049295409,-13.993033318252538,0.0,-2.1733437773991047,0.0,379.83822858276557,8.337679800516042,2352.703358074962,0,0.0,0.0,0.0,0.0,0.0
5.206783173492238,-14.39801559032869,0.0,-2.1720507788240586,0.0,380.1440703336457,8.829007623480614,2352.2120302519975,0,0.0,0.0,0.0,0.0,0.0
4.9290556012159605,-14.803439471794352,0.0,-2.1707585589695477,0.0,380.4507036583253,9.32043526623706,2351.720602609241,0,0.0,0.0,0.0,0.0,0.0
4.6517954752788055,-15.20930453421292,0.0,-2.1694671182506333,0.0,380.75812713019076,9.811963115220935,2351.229074760257,0,0.0,0.0,0.0,0.0,0.0
4.375002938492977,-15.615610349147767,0.0,-2.1681764570740856,0.0,381.0663392426196,10.303591555885431,2350.7374463195924,0,0.0,0.0,0.0,0.0,0.0
