x,y,z
-0.16386837081695926,0.26865383084679806,36.29999999364641
-5.8943966563773,-7.769422351317608,36.49999253427832
-15.748367098299168,-21.289356867280453,36.29994495737612
-25.8158222369655,-36.09215537368369,36.199845425995434
-36.494268277524334,-52.75431216870848,36.29967696649455
-47.153896381605996,-71.76317575679688,36.09942109945182
-55.95609753083619,-87.14233248123242,36.49915793841412
-63.07281547877545,-100.7480400321243,36.498890669347254
-69.52902498433095,-114.03480002987018,36.29859931775845
-74.9579129484601,-124.94209818831177,36.49833300713862
-77.94864747775718,-133.98504677641577,36.598113147675576
-81.73276278510848,-145.53523432672046,36.59781205429828
-84.67953008529867,-157.72075673309055,36.39748317875402
-88.14437237855786,-170.66505167397298,36.197102155475775
-90.93641404326773,-182.14364038893527,36.19674466689084
-93.97841428797808,-198.4417780855141,35.996213033704635
-96.9928440886375,-213.8246069988374,35.89566944609737
-99.37395126945349,-227.058777916805,36.09517418145161
-101.62934506931266,-237.82699394768167,36.19474517627357
-105.32448666287551,-256.6277189581046,36.39395455492652
-108.45103529135079,-275.1096056437415,36.29312970304683
-111.08111883370199,-288.2843696555769,36.292501023334836
-113.73981951517081,-300.972997401833,36.19186648146638
-116.49835322088688,-317.48161118473007,36.09101418037028
-117.40381071786857,-327.4050160494028,35.990494546126826
-118.50816375209453,-334.7829846157649,35.99009010002129
-119.72079894543475,-347.18743388049006,35.889402497689986
-119.78560654285491,-359.24842263556536,35.78873151288494
-120.02088904832243,-370.2636688784776,35.888095414903916
-119.95593546600287,-383.4555574350816,35.787315033765225
-119.04508837493923,-391.85999584059925,35.88681985471351
-116.3945117246253,-408.0026840912599,35.98585372160113
-113.46500873875252,-420.9070999951097,36.085065595273335
-109.92938371687679,-432.9602755536488,36.28431840520605
-103.44322620242622,-449.8937429288063,36.083251570429155
-97.01147007988558,-464.89911357910665,35.88227345867688
-90.10881647658954,-477.1611229311509,35.8814665264554
-82.08083705172932,-490.02819424419,36.28059647318398
-72.69290639002362,-502.7583358837717,35.979716743095025
-64.90012615075406,-511.33156155590893,35.97911726119909
-57.63697753447681,-519.3814807250811,36.278534710035245
-50.217494245026685,-526.5742318121545,36.27800596283163
-44.94607255911416,-531.1958824544366,36.27766094502999
-35.775475846170174,-538.8475441089118,36.0770752808852
-24.091350280822994,-547.5409912968267,36.27638762851504
-15.134174025644889,-553.1908690411515,36.575926268963144
-5.362281683696235,-558.7345821571046,36.57545739108855
9.101169289833102,-566.1299819952795,36.47479922520995
19.140569046333987,-569.9753562344035,36.27443360725471
29.472423956377277,-574.0453156051478,36.274028275203364
40.08716223579916,-577.208405904473,36.4736842169454
54.896170896135246,-580.9066524038528,36.67323741786288
67.87109311464371,-582.9856296774544,36.772922506501345
77.6814866027641,-584.2005962644868,36.872699243807574
89.07770792572626,-584.905535428338,36.97248567934349
101.90396482510579,-585.118093546779,37.07227435943861
115.25517181999618,-584.7985338589882,37.172076767081535
128.5047641924645,-583.5444384566226,37.271939100124825
141.8882824888385,-580.9814464724175,37.17189041180262
152.47774485962043,-578.6954747952453,37.17185476819384
163.81803775796698,-575.5483298031122,37.07185951133022
172.14628762826635,-572.5718627454626,36.97190909363019
183.49108703877064,-568.8192647753715,37.37192993079441
193.19748870256413,-564.3648423780828,37.5720404826352
206.7479479259552,-557.2903895524423,37.87223997442817
216.6620810653399,-551.488410802273,37.67241704226507
226.63271325983473,-544.7685554488392,37.47265010125355
236.86956520513044,-537.1349330644241,37.37292785875985
247.39022408617993,-528.8601058148806,37.673222407375675
258.06261480504344,-519.8614236034588,37.67354193267312
268.4444932922517,-510.1010301891745,37.17390424030987
277.69610168703167,-500.2812235759467,37.47428861667714
285.90114258248445,-492.23053738333147,37.47455470411083
295.76804009737225,-481.0348376286447,37.074961939282815
304.3615562447438,-471.6988066121202,37.17525739826857
314.84473578342215,-459.2773782314863,37.075658248477055
324.11542643238425,-447.4024930513024,36.77604086210093
333.6817361037772,-434.91070183803186,36.776414621426454
343.4003215980892,-422.4869372251504,36.67673681455915
353.5227949069811,-409.3257885857809,36.57704510614869
363.07761640091127,-396.93120419281064,36.477294624282564
369.4793108804803,-389.08755482257965,36.47741212957487
381.38731152387606,-374.50720304639697,36.47758732598518
390.06552368309383,-363.8313514751221,36.47768282907259
400.0747794457901,-350.9235941532422,36.37778891017777
407.9144694518385,-341.06382831463355,36.37782934077828
417.8989816977347,-328.36453928073195,36.377852107336594
424.7245718468671,-319.86950386721526,36.37783472516966
429.90558311214653,-313.19651196093736,36.37782015819377
435.36727230625934,-306.55080589320403,36.2777739463543
446.25089461594814,-291.98517192891984,36.17770807690809
456.55312833843465,-279.37230033293133,36.27754642419818
465.78167713339354,-267.7689231045168,36.27737911873807
472.61548938670546,-258.9756580174474,36.177241174419734
480.87499851156946,-248.53630164219513,36.177041109255555
494.0575901711849,-231.76372812495129,36.076668209699264
505.512199484438,-216.810989965725,36.17629910522099
514.1262555522885,-206.42231255576343,36.2759571202442
522.426554105975,-196.24290412120774,36.27560576858173
533.8208723352109,-181.33841842994832,36.37510594496362
545.6166437085511,-166.31854465615788,36.474519604814276
556.3259732250734,-152.40476058790216,36.573944333645194
566.397263759976,-137.14174521923275,36.77340651737193
575.365709007154,-122.22504615811368,36.87290899619038
583.8855046918018,-105.43223126748332,36.87243630587312
588.0061307978126,-96.02838324421577,37.172207188374216
592.9663558790428,-82.07822230634329,37.27194390365743
597.4356051351502,-66.24263385125636,37.47171203045435
600.8823744336828,-51.4465418993209,37.57152556453296
603.0138238383312,-35.43638720760865,37.67143402135519
604.0443449001065,-20.380590616414793,37.671402699966364
603.8487151169254,-3.883480864288021,37.87145266678305
602.4696081465149,10.64093245727444,37.871575193038794
601.0933498477079,22.0595075656644,37.87167551809625
599.0090188249716,33.13621718522012,37.77182328594157
596.1950648623229,44.922585141373744,37.67201426406673
593.2821311740312,53.41982427381705,37.67221983019434
589.7189522839777,63.113303452198025,37.67246103187976
586.3486043137084,71.73895473332716,37.672679908551444
582.0582053861629,80.66616791507224,37.87296540868065
576.108437558362,92.28557756283472,38.1733469017506
571.7468749612177,99.06333595876009,38.1736368943558
567.9834705645465,105.65763157432346,38.07386656736713
562.1516970110897,113.98681909487051,37.87423872365592
554.528062413307,123.36541797177154,37.97473021004228
548.1586272423109,130.7163284208038,38.07513324114081
541.7293874770392,137.45932302752652,37.97553966330602
534.1940378236468,144.6374234533328,37.876015198522346
527.8970195967421,150.43005140534967,37.976404425687434
519.5048534715723,156.95812670701437,38.07693482888425
508.2341970613713,164.61559227284107,38.07764808439127
499.7981939117413,169.87956109665978,37.87817540978477
493.07618138525544,173.97178850735543,37.97858729663876
483.9027156001819,178.50815629590252,38.27916323722236
477.20166656958094,181.48548759710752,38.47958318395561
471.07138554234587,183.99260003694513,38.579966254905585
463.88187434236613,186.9867852119846,38.68040517363268
452.32415375318845,190.7752494142227,38.58112167835617
443.1956064787383,193.1479887844763,38.381690050891265
430.7285138723195,195.9794862888588,38.08245640197548
421.3786607761234,197.7884011566518,37.98302412915544
408.5604378407655,199.47391963032555,37.783804341200266
399.6338900390546,199.96070440669268,37.68435384934364
391.16024840780324,200.23382251700036,37.68486985424023
377.4545367668827,199.98670717902706,37.58570233935302
365.69471101612976,198.84093487066306,37.486422436107276
349.7140508158704,196.5446754602328,37.68738884101184
335.635760997266,193.5896564963546,37.788234824575554
323.5179417893905,189.9689875012711,37.78896931168573
307.4694828215337,185.59751031236692,37.889891136318184
296.0761592772101,181.78840633405787,37.79053947566858
281.558923376838,176.36339575561607,37.59134870008623
270.12254880206876,171.25045720148745,37.091982346856895
262.5114443590626,168.31498678367416,36.89237807174207
250.24296122716046,163.58518313974838,37.29299395717035
236.25461071260236,157.48509799108237,37.59368068466123
220.16834760425914,150.88329910899228,37.5944155124551
201.39099999921453,142.98692299409058,37.29521762735524
185.2329095986358,136.34033290331507,36.795852638161236
165.11590415485577,127.72510247144064,37.296583238880345
153.4918057384126,122.35390472622032,37.49697876582072
141.94484071461915,116.32728908124508,37.197358907213626
126.63523019137087,107.956673549687,36.49782839319732
111.62003778034425,98.91935904539088,36.798255429676146
96.11104693069505,88.7099774505349,36.89865822853224
82.6530333571163,79.43404889717601,36.69896917689293
64.22997315422295,64.48673233715745,36.6993501308275
46.28148672845688,48.89169249534094,36.39964440469061
30.07972592144765,32.89683052248846,36.399844095720304
20.62482753929068,23.430193834741253,36.399923544628194
13.595395181551748,15.359683644723125,36.19996698425751
5.027641525102126,5.99053794870013,36.2999952016835
