0,818,2448.5824452964544,36.274445823,-115.012602577,597.7
-6.346015328788884,-2.050076512669407,0.0,-2.408676182894073,77.13737200044221,453.0680290119995,0.0,2448.5824452964544,0,-4.7546284118678885,-3.9147274322080094,-14.789312372326105,7.843055967413018,-0.1583795087863653,0.6690400751021249,-0.7432263302032182
-8.607371335115406,-4.005423451427434,0.0,-2.4022294008839804,77.15690583553501,455.1883128849375,2.9895003994412552,2445.592944897013,0,-7.004661926181524,-5.858954646556764,-17.110180748446062,5.828063770895316,-0.1583468707449833,0.6738175571092663,-0.7388977599988382
-10.856018696857875,-5.9752365871325335,0.0,-2.3957837460902,77.17628803267039,457.3177027095487,5.978911503165152,2442.603533793289,0,-9.242253950709896,-7.817435612574449,-19.417961842967912,3.7986808052894494,-0.1582874960203064,0.6785662066988746,-0.7345392454636445
-13.091886729980228,-7.959437235885495,0.0,-2.3893399828749216,77.1955208930288,459.45525063996433,8.968252245879185,2439.614193050575,0,-11.467297967769465,-9.790081774117915,-21.71282659402336,1.7549451626881405,-0.1582038414660569,0.6832852832207742,-0.7301515060135851
-15.314902935910045,-9.95794541970735,0.0,-2.382899151022453,77.21460757042084,461.5999992905962,11.957539119471202,2436.624906176983,0,-13.679713945610514,-11.7768279514978,-23.994793551876008,-0.3029749466365119,-0.1580983639359571,0.687973861020663,-0.7257354659600986
-17.524993438478294,-11.970679485897142,0.0,-2.3764622075038195,77.23355147961315,463.7509818545616,14.946786257254104,2433.6356590392,0,-15.879419954818816,-13.777607876789189,-26.26387980970096,-2.374911174277018,-0.1579735202837295,0.6926310941759849,-0.7212920125584213
-19.72208332458228,-13.997555758948286,0.0,-2.3700299409430245,77.25235600979106,465.90722223639807,17.93600545193992,2430.6464398445146,0,-18.066333343626315,-15.79235279981502,-28.52009000421321,-4.46070748128105,-0.1578317673630963,0.6972562762477841,-0.7168219341182814
-21.90609695463751,-16.038488291735206,0.0,-2.3636029886370795,77.27102445361824,468.0677351992367,20.92520620459188,2427.6572390918623,0,-20.240375795550367,-17.820986074917695,-30.763375533334155,-6.560263592825338,-0.15767556202778,0.7018488246292374,-0.7123259277652035
-24.07695819930442,-18.09338870054402,0.0,-2.357181908667595,77.28956005306551,470.2315265265589,23.914395765947837,2424.6680495305063,0,-22.401474685039798,-19.863422037246615,-32.993654074860125,-8.673511501752664,-0.1575073611315028,0.706408226287441,-0.7078046466599605
-26.234590644377448,-20.16216605166272,0.0,-2.3507672563728086,77.30796610040271,472.3975931986772,26.903579182289747,2421.6788661141645,0,-24.54955750908041,-21.919572261554745,-35.210836022846244,-10.80038613221026,-0.1573296215279873,0.7109339823414437,-0.7032587523466279
-28.37891778389822,-22.244726768252967,0.0,-2.3443596501353685,77.32624605294019,474.5649235840568,29.892759340722865,2418.6896859557314,0,-26.68455037106453,-23.989347224557147,-37.4148290185946,-12.940820506838378,-0.1571448000709557,0.7154255621672545,-0.6986889615541868
-30.509863224934545,-24.340974533933764,0.0,-2.337959819988506,77.34440364103823,476.7324976455994,32.881937014899364,2415.700508281555,0,-28.806378037682965,-26.07265628123319,-39.60553798403654,-15.094745639439154,-0.1569553536141304,0.719882371235189,-0.6940960823868707
-32.62735091804118,-26.450810178776702,0.0,-2.3315686411533,77.36244296189952,478.8992871619817,35.87111091059494,2412.71133438586,0,-30.91496400645871,-28.169407653407315,-41.78286509489524,-17.2620903650137,-0.1567637390112337,0.7243037306986634,-0.68948104085319
