2.0467106932207955,-0.0669173999879656,-3.2743923354672244e-07
-15.75431748333231,-15.355863939072869,-3.797414577366709e-05
-34.400093909793746,-33.51124233461218,-0.0001809581952176842
-44.85973960247839,-44.66524386178788,-0.00031443590583535297
-67.2258790543665,-71.12586398665714,-0.0007516463789372096
-77.55084527861575,-84.8056065673164,-0.0010364207534578895
-92.80024777403425,-107.25893032080148,-0.0015789265258945306
-101.30114121145712,-120.96196788211935,-0.0019540349085716002
-111.76107417883046,-139.62331280368812,-0.002510920851520382
-119.21966277202043,-154.23855592269632,-0.002983535996719411
-128.56543258508015,-174.7909003611678,-0.0036966102896087705
-136.58129186209513,-194.2812291766395,-0.004428672868556305
-146.68204615948068,-218.9340485005461,-0.005453746913104851
-159.52374095219977,-249.9944722286462,-0.006906963905265684
-170.85579184320272,-277.9309736698245,-0.008359847027946898
-184.12004126340497,-310.43845718629495,-0.010232524820793287
-191.1566229447089,-328.5437909714364,-0.011349016454374805
-198.4270589338209,-354.68477455496253,-0.012975247831775505
-201.45583118267123,-372.4838997328614,-0.014087863975191794
-202.8850166169558,-388.4242385669121,-0.015086900081342947
-203.19095066675794,-405.5986390752348,-0.016168982637481122
-202.1040447078995,-424.3089580663885,-0.017355547249678693
-199.12104919414332,-444.3021846641866,-0.01862746961748485
-195.059617768116,-461.58432805160646,-0.019733233252452465
-188.46407318275402,-481.479972570878,-0.021010632286873943
-181.05067891328633,-498.55798741058726,-0.02211230558489774
-170.85150458893173,-517.2928990348559,-0.023327901011782615
-158.5314828449247,-535.5595249363321,-0.024522528258160037
-147.34362663547566,-549.4603795071345,-0.025440652137547204
-132.64205469215938,-564.7406858707955,-0.0264571905990465
-116.32285087788148,-578.7802946786509,-0.027401568220909667
-98.79938602369447,-591.0287590643607,-0.028233158132763947
-86.20940658658301,-598.4686185438517,-0.028746701385955475
-72.04676670190317,-605.5577936982395,-0.02924242654688669
-55.610518765405374,-612.5126814987048,-0.02974432347241418
-35.40889595821267,-618.7839518661494,-0.03020757612290481
-13.553723431774245,-623.4327319492777,-0.030577905139921313
2.4782102887950828,-625.2771370602686,-0.03074511307272587
19.48069204439119,-626.1338381525385,-0.030858650041466262
36.24952274731659,-625.777556563573,-0.030896742480138073
53.26097969825514,-624.0817798951045,-0.030849291897084186
68.69079645632758,-621.3650179036246,-0.030730543193158155
85.64829559757342,-617.2477164087379,-0.030534427012526066
102.90231717137712,-611.7776001053359,-0.030260470271969098
120.14731063261128,-604.863672387734,-0.029900153442554256
138.70427390174714,-596.1075141117501,-0.02944930347337049
155.27517555908724,-586.573421065287,-0.028944022055839014
167.28993780919942,-578.7561595460149,-0.028531098047892556
186.0983025119153,-564.565477056716,-0.02777565026673301
225.53898254930584,-531.9957668246964,-0.026238287415878858
264.18858116074375,-499.9319437372233,-0.02511832091801125
