460.3296393282411,127.56403979875063,0.0,1.4142854038735493,0.0,253.41154177782005,2464.87670018576,2464.87670018576,0,0.0,0.0,0.0,0.0
461.30719899520113,134.48419829183814,0.0,1.4466983962382716,0.0,214.54795966755117,6.988863746841702,2457.8878364389184,0,0.0,0.0,0.0,0.0
462.04811000670367,141.3158207012286,0.0,1.478877231206256,0.0,212.75916808505997,13.860545773205526,2451.0161544125544,0,0.0,0.0,0.0,0.0
462.56135647826835,148.05665668026782,0.0,1.5107599166516255,0.0,211.51721246953025,20.620892778861613,2444.2558074068984,0,0.0,0.0,0.0,0.0
462.8559225254149,154.70445588230152,0.0,1.5422880816618623,0.0,210.7883496393795,27.275214937180323,2437.6014852485796,0,0.0,0.0,0.0,0.0
462.94079226366296,161.25696796067533,0.0,1.573407545007715,0.0,210.53967428088583,33.82827661930303,2431.0484235664567,0,0.0,0.0,0.0,0.0
462.8249498085322,167.71194256873503,0.0,1.604068770278995,0.0,210.7388472650801,40.28429061131902,2424.592409574441,0,0.0,0.0,0.0,0.0
462.51737927554234,174.06712935982642,0.0,1.6342272025956812,0.0,211.3538235060645,46.646915759984175,2418.2297844257755,0,0.0,0.0,0.0,0.0
462.0270647802129,180.32027798729507,0.0,1.663843487065602,0.0,212.35258107169145,52.91925791117006,2411.9574422745895,0,0.0,0.0,0.0,0.0
461.3629904380638,186.46913810448686,0.0,1.6928835738649133,0.0,213.7028530131891,59.103873943931724,2405.7728262418277,0,0.0,0.0,0.0,0.0
460.5341403646146,192.51145936474745,0.0,1.721318718725896,0.0,215.3718631060968,65.20277865350491,2399.6739215322546,0,0.0,0.0,0.0,0.0
459.54949867538465,198.4449914214225,0.0,1.7491253905884,0.0,217.32606637051427,71.21745419951401,2393.6592459862454,0,0.0,0.0,0.0,0.0
458.4180494858939,204.2674839278578,0.0,1.776285100163736,0.0,219.53089488984875,77.14886181119394,2387.7278383745656,0,0.0,0.0,0.0,0.0
457.148776911662,209.9766865373991,0.0,1.8027841642141305,0.0,221.95050910486438,82.99745542885029,2381.8792447569094,0,0.0,0.0,0.0,0.0
455.75066506820866,215.57034890339207,0.0,1.828613420572533,0.0,224.54755435671146,88.76319695891652,2376.113503226843,0,0.0,0.0,0.0,0.0
454.2326980710534,221.04622067918245,0.0,1.8537679084642529,0.0,227.28292208487414,94.44557282727918,2370.4311273584804,0,0.0,0.0,0.0,0.0
452.6038600357159,226.40205151811594,0.0,1.878246527712199,0.0,230.1155146761732,100.04361153031019,2364.8330886554495,0,0.0,0.0,0.0,0.0
450.8731350777159,231.63559107353828,0.0,1.902051689082805,0.0,233.00201254948152,105.55590190350483,2359.320798282255,0,0.0,0.0,0.0,0.0
449.04950731257316,236.74458899879525,0.0,1.9251889665209114,0.0,235.89664161823413,110.98061185207163,2353.896088333688,0,0.0,0.0,0.0,0.0
447.1419608558071,241.72679494723252,0.0,1.9476667604708529,0.0,238.7509388116584,116.31550731471796,2348.561192871042,0,0.0,0.0,0.0,0.0
445.15947982293756,246.57995857219584,0.0,1.9694959800072673,0.0,241.51351281014686,121.55797125988292,2343.3187289258767,0,0.0,0.0,0.0,0.0
443.1110483294843,251.30182952703097,0.0,1.9906897502001533,0.0,244.12979661142677,126.70502254168369,2338.1716776440758,0,0.0,0.0,0.0,0.0
441.0056504909667,255.8901574650835,0.0,2.011263150094085,0.0,246.54178790682164,131.75333446999673,2333.1233657157627,0,0.0,0.0,0.0,0.0
438.85227042290455,260.3426920396993,0.0,2.0312329859596345,0.0,248.68777255857705,136.69925297475154,2328.177447211008,0,0.0,0.0,0.0,0.0
436.6598922408175,264.657182904224,0.0,2.050617604142607,0.0,250.50202577418108,141.53881426823244,2323.337885917527,0,0.0,0.0,0.0,0.0
434.43750006022526,268.83137971200335,0.0,2.069436747970999,0.0,251.91448478759236,146.267761930708,2318.6089382550513,0,0.0,0.0,0.0,0.0
432.1940779966475,272.8630321163831,0.0,2.0877114638849545,0.0,252.85038625211982,150.8815633639178,2313.9951368218417,0,0.0,0.0,0.0,0.0
429.9386101656039,276.749889770709,0.0,2.10546406338636,0.0,253.22986114317928,155.3754255738508,2309.5012746119087,0,0.0,0.0,0.0,0.0
427.68008068261406,280.48970232832664,0.0,2.1227181498016066,0.0,252.96748026110475,159.74431025894484,2305.1323899268145,0,0.0,0.0,0.0,0.0
425.4274736631975,284.0802194425819,0.0,2.139498722591842,0.0,251.9717449908056,163.9829481924896,2300.8937519932697,0,0.0,0.0,0.0,0.0
423.18977322287424,287.51919076682043,0.0,2.155832377634503,0.0,250.14452212919227,168.08585289886017,2296.790847286899,0,0.0,0.0,0.0,0.0
420.9759634771637,290.804365954388,0.0,2.1717476305168155,0.0,247.38043056125048,172.0473336325269,2292.8293665532324,0,0.0,0.0,0.0,0.0
418.7950285415856,293.93349465863025,0.0,2.1872754030355694,0.0,243.5662053032014,175.86150767692206,2289.015192508837,0,0.0,0.0,0.0,0.0
416.6559525316596,296.9043265328929,0.0,2.202449733484804,0.0,238.58009845805032,179.5223119876407,2285.3543881981186,0,0.0,0.0,0.0,0.0
414.56771956290527,299.71461123052177,0.0,2.217308803559867,0.0,232.29143978069868,183.02351421166594,2281.8531859740933,0,0.0,0.0,0.0,0.0
412.5393137508425,302.36209840486265,0.0,2.231896426961739,0.0,224.5605956660956,186.35872312217057,2278.5179770635887,0,0.0,0.0,0.0,0.0
410.57971921099073,304.84453770926103,0.0,2.2462642318530337,0.0,215.23977650759633,189.52139851819825,2275.355301667561,0,0.0,0.0,0.0,0.0
408.6979200588697,307.15967879706284,0.0,2.2604749190424465,0.0,204.17552304460696,192.50486065225516,2272.371839533504,0,0.0,0.0,0.0,0.0
406.90290040999923,309.30527132161365,0.0,2.274607244656023,0.0,191.21438128254525,195.30229927021256,2269.5744009155464,0,0.0,0.0,0.0,0.0
405.20364437989866,311.2790649362593,0.0,2.2887638717041265,0.0,176.17398538015598,197.9067823838167,2266.9699178019423,0,0.0,0.0,0.0,0.0
403.52489221453635,313.1725194064616,0.0,2.3033224825885132,0.0,242.92115019841896,200.4372721908378,2264.439427994921,0,0.0,0.0,0.0,0.0
399.2088632470734,317.86440279701344,0.0,2.3258099144840925,0.0,278.17533844316944,206.81237029192735,2258.0643298938317,0,0.0,0.0,0.0,0.0
394.8810339721279,322.3601198414759,0.0,2.348669854324668,0.0,268.0930883480451,213.0526890319394,2251.82401115382,0,0.0,0.0,0.0,0.0
390.5426004872173,326.66388856188024,0.0,2.371877008853789,0.0,258.85103949236856,219.16369797496378,2245.7130022107954,0,0.0,0.0,0.0,0.0
386.19475888985886,330.7799269802577,0.0,2.395402946163682,0.0,250.41267833585434,225.15080903266764,2239.7258911530917,0,0.0,0.0,0.0,0.0
