-7.04697524155529,12.81500855998488,-1.680176945217937e-05
-17.686243325662332,3.702905062636888,-2.556714610846278e-05
-29.0623791797671,-6.615475980937101,-6.957008755703598e-05
-39.153557746440036,-16.279098168272633,-0.00014086371564836497
-50.224231195310125,-27.704978348863,-0.00025785228466901344
-62.48108766347572,-41.123938217612405,-0.0004386370338202994
-74.4863830118822,-55.34966745908661,-0.0006752994413119495
-85.45833349674402,-69.44554985811652,-0.0009510265005090446
-97.99391383102436,-86.97162287664912,-0.0013466486611193318
-106.44985551931735,-99.83568902863962,-0.001670972336356158
-117.75445734894595,-118.52032161577499,-0.002190237959744934
-126.33630328117289,-134.16427749733302,-0.002665092648911127
-134.19929733964958,-149.73832172503452,-0.003173176412843759
-142.29599191217494,-167.4785769066029,-0.0037909806112281785
-149.88950923754035,-185.73819340629646,-0.004471865219258575
-161.14056367864745,-213.29184961378218,-0.0056104346786725046
-172.6882394871679,-241.26607755183704,-0.006912185816176475
-182.9688842500905,-266.434880780263,-0.008203292530396311
-191.42529509944322,-286.99050210838914,-0.009345741576282762
-201.2477539183679,-312.2225475179722,-0.010836656796044508
-208.95847166390544,-335.8865625532927,-0.012290334748371379
-212.76900553657265,-351.4162376085559,-0.013255486678843909
-215.1506827163271,-364.62546997431616,-0.014079053426968358
-216.38204213776922,-374.44778943161896,-0.014691511298451587
-217.28987793673363,-383.43114970794124,-0.01525771649625085
-217.8383669270844,-396.49615947661823,-0.016077689334309753
-217.88351008994746,-404.9557414915331,-0.016612380465545584
-217.38055971955197,-416.2274298815164,-0.01732311005395104
-216.57202767390748,-425.6536204492188,-0.017919676778831217
-215.15246104051866,-436.56022516415794,-0.01861117759781905
-213.21169040452412,-447.73540042503237,-0.019323186727461916
-210.45318459383554,-460.0159004092258,-0.020108298027111005
-207.60475557872797,-470.12130223645846,-0.020754203126301718
-204.16322769498078,-480.5518720432483,-0.0214230166278071
-200.20048561245335,-491.14225552836683,-0.022106778214151745
-195.18634435511706,-502.5083720456622,-0.022839674984652447
-189.9744713031697,-513.0510594381082,-0.02352444753785221
