x,y,0.2997828053163403,-1.570999999999999897e-01
235.51337246220376,402.7068993604698,0.2997862226060874,-0.1571
235.25233186796123,402.7231100374313,0.2997863649732721,-0.1571
234.84061942214385,402.7466424804677,0.2997865111847773,-0.1571
233.89440678402036,402.8007256038544,0.2997866579701735,-0.1571
233.75551089265565,402.8086645420253,0.2997868108599846,-0.1571
233.2035063958753,402.837512866483,0.2997869655699219,-0.1571
232.26193026934249,402.8867206061993,0.2997871196456003,-0.1571
232.2582901124948,402.8869108445514,0.2997872808658712,-0.1571
231.55304799469673,402.92034662921213,0.2997874403160381,-0.1571
230.76070813174917,402.9579117495688,0.2997876049062711,-0.1571
230.76070813174917,402.9579117495688,0.2997877722780799,-0.1571
229.88932888957882,402.9950369513702,0.2997879434407196,-0.1571
229.26280295014425,403.0217301531469,0.2997881140199183,-0.1571
229.14379484441645,403.0262340025109,0.299788288133243,-0.1571
228.212436836428,403.0614811493021,0.299788465535471,-0.1571
227.7646113634896,403.0784290576747,0.299788645386343,-0.1571
227.44937247249817,403.0888726945523,0.2997888290831838,-0.1571
226.52248995566637,403.11957964318907,0.2997890132857037,-0.1571
226.2661692776177,403.1280713622068,0.2997891997688953,-0.1571
225.74203290955836,403.1429872031785,0.2997893924244863,-0.1571
224.81957426290236,403.16923847539505,0.2997895844736717,-0.1571
224.76751179019988,403.17072006608544,0.299789778975537,-0.1571
224.02187958553637,403.1884888682251,0.2997899752853641,-0.1571
223.26867309841455,403.2064381694439,0.29979017530286,-0.1571
223.20605251197588,403.2076434074839,0.2997903775042232,-0.1571
222.289014755641,403.2252933346225,0.2997905823065139,-0.1571
221.769686506008,403.2352886763669,0.2997907889821363,-0.1571
221.45625305867983,403.23989809287076,0.299790996484603,-0.1571
220.54351418645675,403.25332101776024,0.299791208786246,-0.1571
220.2705844135965,403.25733477892754,0.2997914231144136,-0.1571
219.6940070125056,403.26322087028126,0.2997916401703833,-0.1571
218.78552131569285,403.27249530558674,0.2997918599088507,-0.1571
218.77139821796783,403.27263948370273,0.2997920788673127,-0.1571
217.91948138332597,403.2775412314636,0.2997923015353194,-0.1571
217.27215871873108,403.281265788008,0.2997925288206602,-0.1571
217.03606056141098,403.2815824889142,0.2997927565174336,-0.1571
216.13285954700837,403.28279403830953,0.2997929868080859,-0.1571
215.7728958191738,403.2832768918824,0.2997932189196035,-0.1571
215.23334809200134,403.2816426938828,0.2997934540818505,-0.1571
214.33435818631008,403.2789198068582,0.2997936907144094,-0.1571
214.27363831734493,403.27873589673607,0.2997939311836148,-0.1571
213.4190111626274,403.27244817387424,0.2997941709618885,-0.1571
212.7744145146475,403.2677057021919,0.2997944155436585,-0.1571
212.48692883676057,403.26435824828286,0.2997946623054872,-0.1571
211.5931987051927,403.2539517457937,0.2997949107275985,-0.1571
211.27525180984367,403.2502496045757,0.2997951610296923,-0.1571
210.6457232602834,403.24024694611427,0.2997954149314523,-0.1571
209.776176604416,403.226430609713,0.2997956680853235,-0.1571
209.68197799057612,403.2245378672989,0.2997959260195557,-0.1571
208.79350158307938,403.20668561967165,0.2997961845715053,-0.1571
208.2772146950769,403.196311814252,0.2997964466611051,-0.1571
207.81482497017953,403.1850960480485,0.2997967088068094,-0.1571
206.93047851049226,403.1636452618378,0.299796974387732,-0.1571
206.77839118596305,403.1599562181965,0.299797242462148,-0.1571
205.9370852950661,403.1360814784717,0.299797513124588,-0.1571
205.27972997557748,403.11742692329824,0.2997977845785158,-0.1571
204.9281092050631,403.10601343261817,0.2997980588681912,-0.1571
204.0489723244077,403.0774769483281,0.299798334227944,-0.1571
203.78125476127812,403.0687869272375,0.2997986123979785,-0.1571
203.02576411966865,403.04121098558215,0.299798893265347,-0.1571
202.28298794684184,403.01409913101145,0.29979917466909,-0.1571
201.98739440244526,403.0021272133904,0.2997994597494653,-0.1571
201.11344760844312,402.9667312474725,0.2997997468000335,-0.1571
200.78495153121636,402.9534267350772,0.2998000355727868,-0.1571
200.06133264402376,402.9212532947868,0.2998003241294782,-0.1571
199.2871667129264,402.8868324390024,0.2998006178862056,-0.1571
198.9945193875431,402.8726734920593,0.2998009115966624,-0.1571
198.12574190843824,402.830640050558,0.2998012093707416,-0.1571
197.7896538927012,402.8143793436583,0.2998015073100077,-0.1571
197.04564150704732,402.7754951113519,0.2998018068045098,-0.1571
196.29243267184023,402.736130246078,0.299802108803533,-0.1571
195.95132436074127,402.7169928141717,0.2998024132529053,-0.1571
195.08769742915126,402.66854016421286,0.2998027207103177,-0.1571
194.79552205058752,402.6521480499488,0.2998030291986993,-0.1571
193.98056695792476,402.60332829204293,0.2998033381058462,-0.1571
193.29894032496344,402.5624955547511,0.2998036500658827,-0.1571
192.85969220818154,402.53453018307766,0.2998039642754975,-0.1571
192.00119416121896,402.4798726534333,0.2998042801111182,-0.1571
191.72531580575887,402.4620203924813,0.2998045976069079,-0.1571
190.867999770561,402.40424696179844,0.2998049178229394,-0.1571
190.3068331721244,402.3664306627381,0.2998052377868134,-0.1571
189.72147258144932,402.3248283608097,0.2998055640531447,-0.1571
188.86807848559255,402.26417658580925,0.2998058869056308,-0.1571
188.56158606447624,402.2414843999349,0.2998062148611211,-0.1571
187.70938769704136,402.17781463915685,0.2998065437716377,-0.1571
187.31624301273845,402.14844186756136,0.2998068751430196,-0.1571
186.53737070758137,402.0874478933925,0.2998072066434929,-0.1571
185.82155438260853,402.03139187221166,0.2998075400793141,-0.1571
185.35230862907812,401.99297649335233,0.2998078773537713,-0.1571
184.5052134781033,401.923628010367,0.2998082144866885,-0.1571
184.15443997872535,401.8943043073123,0.2998085545263507,-0.1571
183.30857360073276,401.8220849732519,0.2998088966322711,-0.1571
182.83345871515425,401.7815200784512,0.2998092396603056,-0.1571
182.09939193669743,401.716298677593,0.2998095841949748,-0.1571
181.34007687850016,401.6488339819525,0.2998099311851661,-0.1571
180.87790865975145,401.60618644403434,0.2998102807263763,-0.1571
180.0371095380432,401.5285999485334,0.2998106287599,-0.1571
179.64436867506262,401.49167251023937,0.2998109828551492,-0.1571
178.80480943958807,401.41135842253,0.2998113351991378,-0.1571
178.35470340392175,401.3683002866659,0.2998116905409631,-0.1571
177.56071432430147,401.2896915273027,0.2998120491505176,-0.1571
176.86273286365184,401.2205879866011,0.299812406944909,-0.1571
176.3050538730301,401.16353469692285,0.2998127677674915,-0.1571
175.4704999073412,401.0781557424396,0.2998131284375347,-0.1571
175.03809948013276,401.03283374332955,0.2998134923657574,-0.1571
174.2047931847028,400.94486775584284,0.299813857298318,-0.1571
173.76005856927907,400.8975339108582,0.299814224104324,-0.1571
172.92801026450573,400.80702560997844,0.2998145916536998,-0.1571
172.38979963516243,400.7484802956044,0.2998149626872077,-0.1571
171.64042295653547,400.66458727602264,0.2998153345222647,-0.1571
170.89984249085825,400.5816789960069,0.2998157090220559,-0.1571
170.34227435595776,400.51751365846116,0.2998160818329154,-0.1571
169.51515823992898,400.42232854752586,0.2998164587384053,-0.1571
169.03379055250718,400.3657695061685,0.2998168367451512,-0.1571
168.20793666750978,400.26817961136413,0.2998172164742811,-0.1571
167.71522318884334,400.2093282329745,0.2998175971537478,-0.1571
166.89063935741717,400.10937732991346,0.2998179792095641,-0.1571
166.38681628487885,400.04816796657195,0.2998183632180939,-0.1571
165.5635085242411,399.9458994987634,0.2998187496478977,-0.1571
164.945301198736,399.869107903943,0.2998191361163549,-0.1571
164.22679079546234,399.77772990720405,0.299819525342798,-0.1571
163.45801574741353,399.67995940379376,0.2998199161561388,-0.1571
162.88070131363384,399.6048537965951,0.2998203072812941,-0.1571
162.06221537525144,399.498373030155,0.299820699897964,-0.1571
161.52548393582705,399.4272653001475,0.2998210943767105,-0.1571
160.70826497952876,399.31859967721726,0.2998214895726789,-0.1571
160.16139216912944,399.2449650065452,0.2998218879942271,-0.1571
159.34544482432844,399.13415706812634,0.2998222865519437,-0.1571
158.7886348044838,399.05795247705123,0.2998226866077118,-0.1571
157.97396380845052,398.9450449129524,0.2998230905945149,-0.1571
157.40746668581352,398.86623868531166,0.2998234905567187,-0.1571
156.59407624547242,398.75127385030174,0.2998238955264867,-0.1571
156.01811900072133,398.6698360618521,0.2998243020174982,-0.1571
155.20601319004865,398.55285622482285,0.2998247074787343,-0.1571
154.54593771922652,398.4577756084931,0.2998251176337021,-0.1571
153.8100013871536,398.3498085512518,0.2998255276393422,-0.1571
153.0625510590517,398.2401523094789,0.2998259380038348,-0.1571
152.40628051509154,398.1421538637009,0.2998263502449561,-0.1571
151.59882155896233,398.02157901319384,0.2998267637489391,-0.1571
150.9951042364512,397.92992176027883,0.2998271793452147,-0.1571
150.18891511800118,397.80745924033334,0.299827595318618,-0.1571
149.57690918083463,397.7131731784336,0.2998280128970521,-0.1571
148.7719937371095,397.58886223064985,0.2998284334567245,-0.1571
148.1520623739144,397.4919614627014,0.2998288521621646,-0.1571
147.34842885325267,397.3658403544528,0.2998292745529056,-0.1571
146.72077340081117,397.2663186162966,0.2998296978448422,-0.1571
145.91843039333565,397.1384257141492,0.2998301201373294,-0.1571
145.28327593070279,397.0362842353195,0.2998305478311351,-0.1571
144.48223153540465,396.9066575983808,0.2998309734012139,-0.1571
143.83977412405724,396.80189673598755,0.2998314001050346,-0.1571
143.04003644532582,396.6705745182768,0.2998318292486601,-0.1571
142.3904779891809,396.5631991950244,0.2998322620864542,-0.1571
141.59205502230066,396.43021956763783,0.2998326924343644,-0.1571
140.9356214921696,396.3202422279749,0.2998331243865095,-0.1571
140.1385207028351,396.18564299501014,0.2998335580596176,-0.1571
139.47540241244772,396.0730736092684,0.2998339927795825,-0.1571
138.67963160901803,395.93689280096737,0.2998344299743394,-0.1571
138.01004652242995,395.8217494367213,0.299834867051004,-0.1571
137.2156128889318,395.6840247778874,0.2998353062383216,-0.1571
136.5397688617853,395.56632707727874,0.2998357443061934,-0.1571
135.746691692213,395.4270983555089,0.2998361862450167,-0.1571
135.06483485009707,395.3068760848777,0.2998366289755552,-0.1571
134.2732287851489,395.1662002126578,0.2998370716252907,-0.1571
133.5857266062127,395.0435086999897,0.299837517102361,-0.1571
132.79575487440573,394.9014516950467,0.2998379613701445,-0.1571
132.1029561573859,394.776347520418,0.2998384094217101,-0.1571
131.31478579865342,394.6329771994326,0.2998388592599212,-0.1571
130.6170741541468,394.5055278563854,0.2998393071985106,-0.1571
129.83090795896373,394.36091940867516,0.2998397560343164,-0.1571
129.12869372420823,394.2312019318154,0.2998402103315527,-0.1571
128.34475360485507,394.0854351831484,0.2998406619990703,-0.1571
127.63846558265824,393.9535347284692,0.2998411190695265,-0.1571
126.85698148785855,393.80669202211834,0.2998415729233272,-0.1571
126.14704281928945,393.67269726405425,0.2998420322564641,-0.1571
125.36824579691384,393.5248623004333,0.2998424918919511,-0.1571
124.65509206779817,393.38886861284567,0.2998429523420043,-0.1571
123.87921314867799,393.24012590323116,0.2998434138109473,-0.1571
123.16326735009375,393.10223037371867,0.2998438790753823,-0.1571
122.39053812210375,392.95266554241135,0.299844342451081,-0.1571
121.67222156654773,392.812968938565,0.2998448112743119,-0.1571
120.90287458752941,392.662668794922,0.2998452787562087,-0.1571
120.18261073132146,392.5212761034054,0.299845750848533,-0.1571
119.41687930535775,392.370328501229,0.2998462209383774,-0.1571
118.69509218311742,392.2273484048476,0.2998466941523361,-0.1571
117.93321025448363,392.07584215689707,0.2998471699946776,-0.1571
117.21032167817091,391.9313863186883,0.2998476477567351,-0.1571
116.45252438816122,391.77941134534166,0.2998481267980253,-0.1571015
115.72895975532765,391.6335953458363,0.2998486078042788,-0.1571205
114.97548338593697,391.4812425106148,0.2998490901791797,-0.157212
114.25166872083472,391.3341850215465,0.2998495745585785,-0.1574391
113.50275033835665,391.1815460005848,0.2998500591939148,-0.1577988
112.77909500875117,391.03336555566403,0.2998505487890668,-0.1582672
112.03497470831786,390.8805341320164,0.2998510385183977,-0.158858
111.31190921742214,390.73135672964906,0.2998515316370174,-0.1595724
110.57284251632511,390.57843091885695,0.2998520246785574,-0.160405
109.8508584710082,390.4283963963477,0.2998525216086705,-0.1613725
109.11710939553744,390.2754740253137,0.2998530204600058,-0.1624473
108.39672669916509,390.12472498505247,0.2998535213012872,-0.1636448
107.66854817608177,389.971893734136,0.2998540227114574,-0.1649855
106.95021667714748,389.8205505370585,0.2998545269861949,-0.1664462
106.22784446987463,389.6678824288116,0.2998550339626149,-0.1680679
105.51185667006489,389.51602513551006,0.299855541898836,-0.1698572
104.79551494592131,389.36358196341973,0.2998560528606617,-0.1717377
104.08206726472437,389.2112668601848,0.2998565672529594,-0.1736903
103.37197648745844,389.05910708690027,0.2998570818323003,-0.1757711
102.66123828675084,388.906384613311,0.2998576016927927,-0.1780105
101.95761981659952,388.75456769196506,0.2998581190275331,-0.1803779
101.2497589410815,388.60148938580585,0.2998586438768598,-0.1828766
100.55283578270067,388.45007615888017,0.2998591663165939,-0.185507
99.84802208407338,388.29669560656026,0.2998596939305571,-0.1882399
99.15801884699552,388.1457485208047,0.299860223678678,-0.1911079
98.45642213017308,387.9921210310082,0.2998607560375603,-0.1941165
97.7735652008008,387.8417040608436,0.2998612907559277,-0.1972128
97.07535719560568,387.68788705461094,0.2998618276077138,-0.2003714
96.39987459387397,387.53806577674095,0.2998623673540237,-0.2035474
95.72900476562343,387.3892676068174,0.2998629085082029,-0.2067299
95.03735080496747,387.234960627083,0.2998634537322573,-0.2099105
94.37420893866813,387.08686013251037,0.2998640009246003,-0.2131099
93.68639828532261,386.932518793256,0.2998645508388335,-0.2163015
93.03121356884866,386.78518473203474,0.299865102722805,-0.2194856
92.34741172081515,386.6308713259961,0.2998656596957687,-0.2226969
91.70040106110255,386.4843709747918,0.2998662152938323,-0.2259071
91.02076597214452,386.33014788738,0.2998667757081534,-0.2290911
90.38214602635117,386.1845497166686,0.2998673386498467,-0.2322967
89.70683235791662,386.0304803534513,0.2998679060568463,-0.2355174
89.07682134068166,385.8858543360156,0.2998684735426877,-0.2387251
88.45208023270037,385.74243808470584,0.2998690449622643,-0.2419458
87.78481507205522,385.588424892551,0.2998696177887439,-0.2451513
87.16902251988873,385.4460886215561,0.2998701962716268,-0.2483669
86.50650070092563,385.2924012563097,0.2998707757288912,-0.2515997
85.89987970474692,385.1512190213022,0.2998713592382955,-0.2548161
85.24227201103359,384.99793104975436,0.2998719444082951,-0.2580294
84.6450477214649,384.8579788840825,0.2998725315689228,-0.2612572
84.0535185511434,384.7193612995493,0.2998731228638576,-0.2644742
83.40491428643709,384.56651918294097,0.2998737162131419,-0.2676879
82.82313169869408,384.42924759030154,0.2998743132727668,-0.2709267
82.17987415189212,384.27699586684764,0.2998749137310881,-0.2741654
81.60806817372901,384.14115056637274,0.299875517051646,-0.2773973
80.97032875317967,383.98956991685475,0.2998761226064346,-0.2806272
80.40873136439694,383.85523312438016,0.2998767306083891,-0.2838366
79.85326786930389,383.7223635887342,0.299877342317643,-0.287071
79.2255194204921,383.5716604022047,0.2998779575488584,-0.290305
78.68062530323262,383.44042404883345,0.2998785750508546,-0.293515
78.14205924469665,383.31071179220777,0.2998791964928955,-0.2967416
77.524752196928,383.1610869092123,0.2998798195990844,-0.2999832
76.99712135090749,383.03313627475944,0.2998804468999765,-0.3032075
76.38607596991338,382.88453318969164,0.2998810758366801,-0.3064205
75.86962109337627,382.7584339636437,0.2998817106150966,-0.3096194
75.3598214246654,382.6339596938005,0.2998823447711629,-0.3127515
74.75988502050056,382.48676582711965,0.2998829851873097,-0.3157519
74.2616337507935,382.36427696960817,0.2998836269244407,-0.3186224
73.66822385162257,382.21829212524966,0.299884271084494,-0.3213828
73.18176288103986,382.0978807530401,0.2998849209906211,-0.3240023
72.70229203560552,381.97919961328887,0.2998855722436815,-0.3265012
72.1205680300181,381.83494786281494,0.2998862266395008,-0.3288555
71.65326534580713,381.7184834030583,0.2998868850071972,-0.3310697
71.1931583900031,381.60381231331604,0.2998875471556914,-0.3331635
70.62357283286299,381.4615212334264,0.2998882105038092,-0.3351212
70.176017215616,381.3492103867195,0.299888876831659,-0.3369425
69.73586577580264,381.23875756481374,0.2998895485266644,-0.3386474
69.17886356506156,381.09866055292684,0.2998902229320208,-0.3402424
68.75165136271193,380.99071573773443,0.2998908984265256,-0.3417076
68.33205437375676,380.88469507826136,0.2998915800110922,-0.3430299
67.78810635318531,380.7470399510319,0.299892262874863,-0.344212
67.38184185177334,380.6436796206035,0.2998929493223841,-0.3452631
66.98340654320523,380.5423111648197,0.2998936388133302,-0.3461981
66.59287450600966,380.442953430469,0.2998943324667209,-0.3469931
66.06824614796966,380.3087940825049,0.2998950288828439,-0.3476394
65.69158617690512,380.21230344277683,0.2998957284116272,-0.3481742
65.32304365690196,380.117892286153,0.299896430547534,-0.3485802
64.81256210870882,379.98677771130724,0.2998971364054341,-0.3488469
64.45826403660575,379.8953877311124,0.2998978449778349,-0.3490028
64.11227313337332,379.8061405568156,0.2998985586930018,-0.3490778
63.77465800580089,379.7190538853043,0.2998992739279345,-0.3490997
63.28495923047243,379.5922572368685,0.2998999928051944,-0.3491
62.9621275421894,379.5084072076588,0.299900715112301,-0.3491
62.647933023815405,379.4268005361351,0.2999014408120786,-0.3491
62.34246638531279,379.3474607826641,0.2999021684546221,-0.3491
61.87461977582113,379.225534653288,0.2999029010015306,-0.3491
61.58461207184995,379.14968787797903,0.2999036351978077,-0.3491
61.303597002383654,379.0761929792561,0.2999043733503868,-0.3491
61.03164536072397,379.00506847195027,0.299905114281529,-0.3491
60.7687864829972,378.93632202844583,0.2999058592524477,-0.3491
60.33064670668056,378.8211498283953,0.2999066071553784,-0.3491
60.08368498448962,378.75611278911913,0.2999073571491237,-0.3491
59.84583609795164,378.6934756029256,0.2999081107711419,-0.3491
59.61710830476241,378.63324044446784,0.2999088668805143,-0.3491
59.397509862702435,378.5754094884212,0.2999096287991847,-0.3491
58.989161833784216,378.4674812546396,0.2999103902082538,-0.3491
58.78548411976655,378.41347038745033,0.2999111561210696,-0.3491
58.590954220999265,378.3618853204373,0.2999119268029346,-0.3491
58.40558068177721,378.31272831936025,0.2999126986112514,-0.3491
58.22937169132464,378.26600155582213,0.2999134713824816,-0.3491
58.06233577282734,378.22170728998503,0.2999142508247701,-0.3491
57.90448111438361,378.17984769315314,0.2999150294609194,-0.3491
57.539312348769855,378.0826183092618,0.2999158130820945,-0.3491
57.397427145977524,378.0447318559819,0.2999165988275223,-0.3491
57.26474266103618,378.0093021956596,0.2999173871661469,-0.3491
57.14126755621051,377.976331641309,0.2999181785719287,-0.3491
57.02701012883609,377.9458224085003,0.2999189735217413,-0.3491
56.92197904501438,377.9177768112721,0.2999197698170093,-0.3491
56.826182835739154,377.89219712758654,0.2999205703011967,-0.3491
56.73962984077736,377.8690855843437,0.2999213713442259,-0.3491
56.66232880626675,377.84844451695375,0.2999221750492467,-0.3491
56.59428805426357,377.83027614758777,0.2999229809870627,-0.3491
56.53551635327494,377.814582817629,0.2999237916783812,-0.3491
56.48602212512254,377.8013667758881,0.2999246027181783,-0.3491
56.44581388596108,377.79063029636467,0.2999254161467775,-0.3491
56.164376202269644,377.71521927083666,0.2999262350186171,-0.3491
56.140265693008885,377.70873643232517,0.2999270520471526,-0.3491
56.125462555773034,377.70475616184956,0.2999278736243553,-0.3491
56.11997518411407,377.70328071626966,0.2999286972216026,-0.3491
56.12381247955414,377.7043124890286,0.2999295225521905,-0.3491
56.13698291054229,377.70785375712455,0.2999303504135753,-0.3491
56.15949529843574,377.71390689244583,0.2999311797276505,-0.3491
56.459473721632754,377.79427777133594,0.2999320136076591,-0.3491
56.5032255148469,377.8059604573166,0.2999328478770877,-0.3491
56.556349055123064,377.82014560479587,0.2999336843663513,-0.3491
56.61885293505639,377.83683550818466,0.2999345236941622,-0.3491
56.690745773879556,377.8560324690067,0.2999353628048595,-0.3491
56.77203595717394,377.8777387263957,0.2999362046505638,-0.3491
56.86273213792676,377.9019565908885,0.2999370505024643,-0.3491
56.96284291715904,377.9286883591459,0.2999378963646109,-0.3491
57.07237658330385,377.95793624436084,0.2999387447926978,-0.3491
57.191341910346296,377.98970258937936,0.2999395945772392,-0.3491
57.319747169783284,378.023989602872,0.2999404480680425,-0.3491
57.45760088401917,378.0607995605073,0.2999413003145292,-0.3491
57.604911500860695,378.1001347180344,0.2999421550369732,-0.3491
58.06048095615283,378.22121543324187,0.2999430138373782,-0.3491
58.229285300856645,378.2659786469628,0.2999438726917418,-0.3491
58.40757402251499,378.3132569096499,0.2999447336038372,-0.3491
58.59535535856108,378.36305240569,0.2999455957535843,-0.3491
58.79263742751168,378.41536728793574,0.2999464593025038,-0.3491
58.99942837926507,378.4702037175616,0.299947325120101,-0.3491
59.52735100024476,378.6096029783559,0.2999481912650736,-0.3491
59.75573463209896,378.6697475023864,0.2999490601199284,-0.3491
59.99365286860581,378.7324029518015,0.2999499295337386,-0.3491
60.24111349212886,378.7975713760762,0.2999507997447495,-0.3491
60.81733569333078,378.9490192809573,0.2999516732296285,-0.3491
61.086443772695795,379.01940010101805,0.29995254774947,-0.3491
61.36511847163313,379.09228291407834,0.299953421423524,-0.3491
61.653367216811034,379.16766966246195,0.2999542981270053,-0.3491
62.27791204657392,379.33069389333656,0.2999551759317711,-0.3491
62.5878566260243,379.41119671565394,0.2999560546481348,-0.3491
62.907397541602094,379.494192022736,0.2999569348658326,-0.3491
63.236539723117424,379.5796810950169,0.2999578150520676,-0.3491
63.909365819739975,379.75380130680423,0.2999586981794095,-0.3491
64.2601838331904,379.8442936177302,0.2999595827188983,-0.3491
64.62054224788508,379.93724684264197,0.2999604644820977,-0.3491
65.32927588841277,380.1194888242818,0.2999613506288909,-0.3491
65.71111235318337,380.21730554914666,0.2999622366686196,-0.3491
66.10239401766155,380.31754189232026,0.2999631233886788,-0.3491
66.84662995497482,380.5075129648656,0.2999640096861071,-0.3491
67.2591799387219,380.6124724247498,0.2999648996971586,-0.3491
67.68107980789495,380.7198106483304,0.2999657897075991,-0.3491
68.4603734782904,380.91711779921445,0.2999666788737158,-0.3491
68.90333045560122,381.0290408875322,0.2999675694481283,-0.3491
69.7056766967785,381.23118183367365,0.2999684598594712,-0.3491
70.16954271193227,381.3475856568252,0.2999693527815736,-0.3491
70.64259901823253,381.466295717102,0.2999702432043847,-0.3491
71.47931237830116,381.6751296217338,0.2999711383369714,-0.3491
71.97306417790885,381.7981859159476,0.2999720307736595,-0.3491
72.83228663460281,382.01137655859725,0.2999729241381033,-0.3491
73.34658352953733,382.1386780248752,0.2999738182397493,-0.3491
74.22806411895841,382.35602429450114,0.2999747126413155,-0.3491
74.76275469972458,382.48747130194926,0.2999756065857042,-0.3491
75.66642028400248,382.7088198231671,0.2999765022739495,-0.3491
76.2213530293577,382.84431392512454,0.2999773974588464,-0.3491
77.14734378679987,383.0695652593922,0.2999782931035497,-0.3491
77.72236858001455,383.2090089398989,0.2999791876459738,-0.3491
78.67082632334714,383.4380639896106,0.299980083142799,-0.3491
79.26579400359253,383.5813604324532,0.2999809777589064,-0.3491
80.23644900949066,383.8140223576986,0.2999818741093207,-0.3491
81.21811646683335,384.04850881581933,0.2999827689115051,-0.3491
81.84384354880162,384.19716428062986,0.2999836668427349,-0.3491
82.8473938752541,384.4349722504881,0.2999845605262408,-0.3491
83.49267086883786,384.5872253472101,0.2999854574992469,-0.3491
84.51787193771804,384.82817680357897,0.2999863505477407,-0.3491
85.1825436158189,384.983934435068,0.2999872440958882,-0.3491
86.22917626143868,385.22785801689724,0.2999881412117418,-0.3491
87.28639703059267,385.4732189434554,0.2999890337157893,-0.3491
87.98095845793374,385.6337621055914,0.299989928667614,-0.3491
89.05922984956825,385.88181601409605,0.2999908230187884,-0.3491
90.1479004144947,386.131144349661,0.2999917157598588,-0.3491
90.87195977882824,386.2962217476155,0.2999926085801903,-0.3491
91.98133375979614,386.5479815790462,0.2999935006039322,-0.3491
321.8593731361446,-63.90643945621733,0.2999943921020431,-0.3491
321.9075260014098,-63.8642594398995,0.2999952829280872,-0.3491
321.9630785162725,-63.815597621532106,0.2999961736497241,-0.3491
322.02602874857007,-63.760455693613594,0.2999970645757415,-0.3491
322.0963745986829,-63.69883549532824,0.2999979513694555,-0.3491
322.1741142354289,-63.63073863071951,0.2999988404333464,-0.3491
322.25924561799366,-63.556166887460535,0.2999997287664158,-0.3491
322.3517668044603,-63.47512196659416,0.3000006148237375,-0.3491
322.45167585082953,-63.38760557098727,0.3000015021440916,-0.3491
322.55897069799386,-63.29361950433717,0.3000023866586119,-0.3491
322.9184684337722,-62.97821115562417,0.300003271642602,-0.3491
323.03889888320396,-62.87243568156697,0.3000041550581329,-0.3491
323.16670166818943,-62.76018499885792,0.30000503712278,-0.3491
323.3018749451603,-62.641460726724716,0.3000059196336551,-0.3491
323.44441676378585,-62.51626457816563,0.3000067987953514,-0.3491
323.59432517097093,-62.38459826860699,0.3000076777136939,-0.3491
323.9934962955024,-62.03360905590884,0.3000085569761808,-0.3491
324.1564158363517,-61.890120850778814,0.3000094328343508,-0.3491
324.3266875220939,-61.740157387561084,0.3000103099037403,-0.3491
324.5043087098655,-61.58372099390602,0.3000111831394321,-0.3491
324.68927662388444,-61.420814114529456,0.3000120566092334,-0.3491
325.1216115225761,-61.039632545698026,0.3000129270709877,-0.3491
325.31946417546317,-60.86488566906663,0.3000137990023006,-0.3491
325.52462651383945,-60.68368275209539,0.3000146680653159,-0.3491
