x,y,z,bank_angle
-274.468143,136.849206,0.000000,-0.000000
-276.503903,132.976271,0.000000,-0.000000
-278.481404,129.100290,0.000000,-0.000000
-280.091344,125.875192,0.000000,-0.000000
-281.651963,122.649249,0.000000,-0.000000
-283.363519,119.001909,0.000000,-0.000000
-285.563956,114.256545,0.000000,-0.000000
-287.922340,109.132525,0.000000,-0.000000
-290.228521,104.111765,0.000000,-0.000000
-292.446434,99.272928,0.000000,-0.000000
-294.584152,94.598065,0.000000,-0.000000
-296.649747,90.069227,0.000000,-0.000000
-298.651291,85.668465,0.000000,-0.000000
-300.596855,81.377829,0.000000,-0.000000
-302.494512,77.179371,0.000000,-0.000000
-304.352335,73.055140,0.000000,-0.000000
-306.178394,68.987189,0.000000,-0.000000
-307.980762,64.957568,0.000000,-0.000000
-309.767512,60.948327,0.000000,-0.000000
-311.546715,56.941518,0.000000,-0.000000
-313.326443,52.919190,0.000000,-0.000000
-315.114768,48.863396,0.000000,-0.000000
-316.919762,44.756186,0.000000,-0.000000
-318.749498,40.579611,0.000000,-0.000000
-320.612047,36.315721,0.000000,-0.000000
-322.515482,31.946567,0.000000,-0.000000
-324.467874,27.454200,0.000000,-0.000000
-326.477296,22.820671,0.000000,-0.000000
-328.551820,18.028032,0.000000,-0.000000
-330.699517,13.058331,0.000000,-0.000000
-332.928460,7.893621,0.000000,-0.000000
-335.246721,2.515952,0.000000,-0.000000
-337.653235,-3.072599,0.000000,-0.000000
-340.076152,-8.741931,0.000000,-0.000000
-342.453093,-14.404693,0.000000,-0.000000
-344.728060,-19.987399,0.000000,-0.000000
-346.913090,-25.538429,0.000000,-0.000000
-349.007989,-31.057257,0.000000,-0.000000
-351.012566,-36.543356,0.000000,-0.000000
-352.926629,-41.996198,0.000000,-0.000000
-354.749987,-47.415258,0.000000,-0.000000
-356.482448,-52.800009,0.000000,-0.000000
-358.123818,-58.149923,0.000000,-0.000000
-359.673908,-63.464474,0.000000,-0.000000
-361.132525,-68.743136,0.000000,-0.000000
-362.499476,-73.985381,0.000000,-0.000000
-363.774571,-79.190683,0.000000,-0.000000
-364.957617,-84.358514,0.000000,-0.000000
-366.048423,-89.488349,0.000000,-0.000000
-367.046796,-94.579661,0.000000,-0.000000
-367.952544,-99.631922,0.000000,-0.000000
-368.765477,-104.644606,0.000000,-0.000000
-369.485401,-109.617187,0.000000,-0.000000
-370.112125,-114.549137,0.000000,-0.000000
-370.645458,-119.439929,0.000000,-0.000000
-371.085207,-124.289038,0.000000,-0.000000
-371.431180,-129.095935,0.000000,-0.000000
-371.683186,-133.860096,0.000000,-0.000000
