1.312755520146811,0.15806848989410582,-3.0751973745334396e-05
-6.280837171772705,-6.313996927824724,-3.5587875407668084e-05
-13.688136157220884,-12.96243406119026,-5.5480169763744475e-05
-20.913407769677143,-19.78200625353876,-9.048138582356842e-05
-27.960918342620985,-26.767476848206517,-0.00014064405259714457
-34.83493420953187,-33.9136091885298,-0.000206020699094478
-41.5397217038893,-41.21516661784489,-0.0002866638543255735
-48.07954715917268,-48.66691247948806,-0.0003826260473004358
-54.45867690886148,-56.263610116795554,-0.0004939598070290694
-60.68137728643523,-64.0000228731037,-0.0006207176625214797
-66.75191462537336,-71.87091409174874,-0.000762952142787671
-72.67455525915534,-79.87104711606696,-0.0009207157768376485
-78.45356552126063,-87.99518528939463,-0.0010940610936814173
-84.09321174516872,-96.23809195506803,-0.001283040622328981
-89.59776026435907,-104.59453045642344,-0.0014877068917903457
-94.9714774123111,-113.05926413679708,-0.0017081124310755155
-100.21862952250434,-121.62705633952532,-0.0019443097691944954
-105.34348292841827,-130.2926704079444,-0.0021963514351572904
-110.3503039635323,-139.05086968539052,-0.0024642899579739048
-115.24335896132592,-147.89641751520008,-0.002748177866654344
-120.0269142552786,-156.82407724070927,-0.0030480676902086127
-124.70523617886984,-165.8286122052544,-0.0033640119576467164
-129.28259106557906,-174.90478575217173,-0.003696063197978657
-133.76324524888574,-184.04736122479753,-0.004044273940214443
-138.1514650622694,-193.25110196646816,-0.00440869671336408
-142.4515168392094,-202.51077132051972,-0.004789384046437567
-146.66766691318526,-211.82113263028862,-0.005186388468444913
-150.80418161767653,-221.17694923911108,-0.005599762508396122
-154.86532728616254,-230.5729844903234,-0.0060295586953011985
-158.85537025212287,-240.00400172726194,-0.00647582955817015
-162.77857680557696,-249.46476430210726,-0.006938627624595581
-166.63448678081605,-258.95099745320283,-0.00741785127423002
-170.40490909054077,-268.46203485809065,-0.00791282061302664
-174.06749560222158,-277.99805619912337,-0.008422720169669745
-177.59989818332883,-287.55924115865344,-0.00894673447284363
-180.97976870133294,-297.14576941903374,-0.009484048051232605
-184.18475902370443,-306.7578206626168,-0.010033845433520969
-187.19252101791355,-316.39557457175516,-0.010595311148393028
-189.98070655143087,-326.05921082880167,-0.011167629724533086
-192.52696749172668,-335.7489091161089,-0.011749985690625445
-194.80895570627146,-345.4648491160293,-0.012341563575354405
-196.80432306253553,-355.2072105109158,-0.012941547907404273
