0,818,2485.197907529923,36.274445823,-115.012602577,597.7
-11.079067987542825,3.559931629072227,0.0,-2.4100809859158145,76.46086648266717,453.0680290119995,0.0,2485.197907529923,0,-4.726261161836452,-3.890367708466392,-14.755842602305613,7.871895179703265,-0.1583795087863653,0.6679953286853684,-0.7441654660453726
-13.378040248929691,1.5739792237981467,0.0,-2.403681404829366,76.48681687499403,455.1883128849375,3.0379730766812543,2482.159934453242,0,-6.977534413843931,-5.835355126123612,-17.077520667201142,5.856560639426867,-0.1583468707449833,0.6727439647136462,-0.7398753664917925
-15.664024344421769,-0.4264420537837434,0.0,-2.3972845014618405,76.512560303644,457.3177027095487,6.075638063582392,2479.1222694663406,0,-9.216312460726074,-7.794573448716986,-19.38603304045533,3.826888371046032,-0.1582874960203064,0.6774630792384799,-0.7355567797721105
-17.936957132634994,-2.4412475450262923,0.0,-2.3908903650401188,76.53809781396959,459.45525063996433,9.113015983314456,2476.084891546609,0,-11.442401512378016,-9.767854742752798,-21.681468323528257,1.7829926104657434,-0.1582038414660569,0.6821524486003795,-0.7312099813791567
-20.19677319796472,-4.470352410650554,0.0,-2.384499219836808,76.56343082242506,461.5999992905962,12.15012566273375,2473.0477818671893,0,-13.65572090319896,-11.755128722754009,-23.96384883499526,-0.2749566043057685,-0.1580983639359571,0.6868117541475044,-0.7268353419893862
-22.44340491291649,-6.513671257297248,0.0,-2.378111069218804,76.58856052781087,463.7509818545616,15.186983573747815,2470.0109239561752,0,-15.856188474180849,-13.756324252350842,-26.233196653313584,-2.3467903365779104,-0.1579735202837295,0.6914408423866253,-0.7224330844304363
-24.676782625116967,-8.57111802931755,0.0,-2.371725627913102,76.61348765368022,465.90722223639807,18.22360393609978,2466.974303593824,0,-18.04372155828341,-15.77136784952752,-28.48952275333713,-4.4323529635181975,-0.1578317673630963,0.6960397687875594,-0.718003231375849
-26.896834698223145,-10.64260592050939,0.0,-2.365342358067867,76.63821240618871,468.0677351992367,21.25999872114626,2463.937908808777,0,-20.218241744317197,-17.800178115739808,-30.732786504008047,-6.53154507628287,-0.15767556202778,0.7006087656219098,-0.7135456240029392
-29.103487500295845,-12.72804739778713,0.0,-2.3589605534275995,76.66273454080569,470.2315265265589,24.29617769216323,2460.90172983776,0,-22.37967620176381,-19.842664232723003,-32.962913722625885,-8.64430120750111,-0.1575073611315028,0.7051481765371627,-0.7090599756905719
-31.29666534311817,-14.827354256963364,0.0,-2.3525794192843605,76.68705347064021,472.3975931986772,27.33214843300234,2457.865759096921,0,-24.52795196554603,-21.89873219259848,-35.17982338060365,-10.77055992469866,-0.1573296215279873,0.7096583962807677,-0.7045459251093635
-33.476290409679976,-16.940437690545277,0.0,-2.3461981341405465,76.71116837491037,474.5649235840568,30.36791638000733,2454.829991149916,0,-26.662994381935835,-23.9682864597744,-37.38343228126925,-12.910258746075778,-0.1571448000709557,0.7141398253332221,-0.7000030784739701
-35.64228268805487,-19.067208340818315,0.0,-2.33981588878702,76.73507828880587,476.7324976455994,33.40348485211308,2451.79442267781,0,-28.78472720996549,-26.051229966357557,-39.57365509399351,-15.063334075586182,-0.1569553536141304,0.7185928418992635,-0.6954310372503805
-37.79455992421497,-21.207576328657947,0.0,-2.333431907013106,76.75878216986263,478.8992871619817,36.43885508071151,2448.759052449212,0,-30.89307275760033,-28.14746414642917,-41.75040437011628,-17.229721119144493,-0.1567637390112337,0.7230177876537371,-0.6908294136299463
-39.93303759818711,-23.36145125494717,0.0,-2.32704545395364,76.78227894383713,481.06425596414965,39.47402623901126,2445.723881290912,0,-32.98795202754775,-30.256888986898343,-43.91359055443014,-19.40935379418384,-0.1565724131159881,0.7274149625499322,-0.6861978375501345
-42.05762892376982,-25.52874217682717,0.0,-2.320655837903976,76.80556753618593,483.2263601870441,42.50899547127784,2442.688912058645,0,-35.06928485709034,-32.379403079967666,-46.06312200122613,-21.602164641189574,-0.1563838327821161,0.7317846243261915,-0.6815359591391893
-44.16824486977276,-27.7093575627626,0.0,-2.3142624100055973,76.82864689554694,485.3845485366293,45.54375792209672,2439.654149607826,0,-37.13699004571367,-34.51490367042846,-48.19890499827523,-23.80808474087697,-0.1562004548633396,0.7361269895219971,-0.6768434496227925
-46.26479420035494,-29.903205230619378,0.0,-2.307864564484177,76.85151601437344,487.537762572282,48.57830676588309,2436.61960076404,0,-39.19098547004396,-36.66328669638872,-50.32084379897173,-26.027043637733748,-0.1560247362133814,0.7404422341321852,-0.6721200026136241
-48.34718353238597,-32.11019227210059,0.0,-2.3014617407283,76.87417394995332,489.6849370045808,51.612633236687216,2433.585274293236,0,-41.23118818835597,-38.82444682488005,-52.42884066115346,-28.25896926888382,-0.1558591336859636,0.7447304930581682,-0.6673653367604117
-50.41531740860379,-34.33022496599962,0.0,-2.2950534271063794,76.8966198469405,491.82500000853554,54.64672665844277,2430.5511808714805,0,-43.25751453772792,-40.998277484878805,-54.52279589079564,-30.50378789676109,-0.1557061041348088,0.7489918584862633,-0.6625791997348645
-52.46909838575167,-36.56320868205908,0.0,-2.288639165769444,76.91885296045196,493.9568735522647,57.68057447570079,2427.5173330542225,0,-45.26988022569333,-43.18467089923884,-56.602454678431066,-32.7615649599723,-0.1555681044136392,0.7532263777483568,-0.6577613730404741
-54.508427136803824,-38.80904777660067,0.0,-2.28221855683558,76.9408726770964,496.0794737411288,60.71416228445783,2424.4837452454653,0,-47.26820041701274,-45.38351811585698,-58.667723880717325,-35.032208440854895,-0.1554475913761772,0.7574340517486894,-0.6529116764552183
-56.53320256726299,-41.06764548357466,0.0,-2.275791260063046,76.9626785304957,498.1917111773032,63.747473865179344,2421.450433664744,0,-49.252389814838246,-47.594709036930674,-60.71863777405724,-37.31550921498268,-0.1553470218761452,0.7616148351659301,-0.648029970645782
-58.54332193887869,-43.33890379617343,0.0,-2.269356995523036,76.98427020954742,500.292491334774,66.78049120945776,2418.417416320465,0,-51.22236273236833,-49.81813244145099,-62.75508936345085,-39.6113862162001,-0.1552688527672655,0.7657686373755627,-0.643116159035033
-60.5386810185249,-45.62272336737912,0.0,-2.262915535613913,77.0056475644889,502.38071494969466,69.81319457288596,2415.384712957037,0,-53.17803316848249,-52.053676015668536,-64.77696999931777,-41.919756413853584,-0.1552155409032605,0.7698953289465889,-0.6381701829968427
-62.51917418317193,-47.91900332829051,0.0,-2.2564667360187816,77.02681063090606,504.4552784260591,72.84556243218286,2412.3523450977405,0,-55.11931485033452,-54.30122634878723,-66.78416937616838,-44.2405346873721,-0.1551895431378526,0.7739947232703437,-0.633192046972847
-64.48469475731707,-50.22764138399579,0.0,-2.2500104780839285,77.04775972812152,506.5150742566082,75.8775717988634,2409.32033573106,0,-57.04612145046307,-56.56066913634384,-68.77657579614043,-46.57363400819965,-0.1551933163247641,0.7780666147892684,-0.6281817754045148
-66.43513465380653,-52.54853277603412,0.0,-2.243547125352281,77.06849573627447,508.5972963366013,78.90919721165031,2406.288710318273,0,-58.95836638317215,-58.83188889596189,-70.7540753272889,-48.91896431409382,-0.1552293173142209,0.782110495132504,-0.6231397703594191
-68.37035522227343,-54.88151296136824,0.0,-2.237091193449783,77.08902088816055,513.0853187057238,81.94034801518664,2403.2575595147364,0,-60.85595109814982,-61.11475468034747,-72.71649572400749,-51.276364257030544,-0.1552990873431839,0.7861171163530573,-0.6180775674434026
-70.29025592556643,-57.22642948782129,0.0,-2.2306295089089225,77.10934021795919,517.6522014618863,84.97096713123167,2400.226940398692,0,-62.73881117037485,-63.40917583841329,-74.66368041834106,-53.64568762995333,-0.155400675520863,0.7900944993619583,-0.6129850586090794
