0,810,2428.666621758498
-169.96306551767697,259.8700413006294,0.0,-2.420291355845517,76.76335199047601,406.0192109351305,0.0,2428.666621758498,0,-168.96195280860331,258.6637705438193,-174.08565321081903,264.8374709731825,-0.1569686303713862,0.6603624365018761,-0.7509470370520851
-172.25678094485585,257.9391671062816,0.0,-2.413283623463057,76.78345372116382,407.5723720889322,2.9982337492724924,2425.668388009225,0,-171.24940872031826,256.74249400396496,-176.41835473434938,262.88276520824337,-0.1569721895366602,0.6656086147231818,-0.7463009929018499
-174.5371987459019,255.9921264175383,0.0,-2.406269619510296,76.80337032867878,409.10543779736105,5.996778861647785,2422.6698428968502,0,-173.5239575080134,254.80539551407364,-178.7384076334941,260.912676660051,-0.1569773126880182,0.6708267572600788,-0.7416140921961552
-176.80419406731554,254.0290095204946,0.0,-2.3992502586138893,76.82310347648291,410.6172280004608,8.995627930669057,2419.670993827829,0,-175.78544575079047,252.8525652288998,-181.0457853633539,258.92717306742776,-0.1569838564528501,0.6760158452427356,-0.7368870856384645
-179.0576400077697,252.04990853071808,0.0,-2.3922265960832907,76.84265571815666,412.10656963514873,11.99477103067008,2416.671850727828,0,-178.03374115928776,250.8840758039062,-183.34036173878732,256.9263054143083,-0.1569916774585456,0.6811747744188655,-0.732120841593386
-181.29740802914725,250.05491781461456,0.0,-2.3851995049114296,76.86202975113385,413.5722975067231,14.994195766669415,2413.6724259918287,0,-180.2687093143544,248.90000192130893,-185.6220070471927,254.91012766983505,-0.1570006323324948,0.6863025938414475,-0.7273161277508572
-183.5233683763783,248.04413436381932,0.0,-2.3781695922327963,76.88122811850245,415.0132551728719,17.993887343054723,2410.6727344154438,0,-182.4902137532076,246.90042034388003,-187.89058821964264,252.87869682995785,-0.1570105777020873,0.6913985622410681,-0.7224735483953609
-185.73539039947903,246.01765803666507,0.0,-2.3711372627590497,76.90025317570016,416.4282958390423,20.993828631680117,2407.672793126818,0,-184.6981160027626,244.8854100163996,-190.1459692126071,250.832072761638,-0.1570213701947132,0.6964620963697475,-0.7175935815768257
-187.9333428075996,243.97559170427272,0.0,-2.3641028228830243,76.91910719691585,417.8162832640341,23.99400024248062,2404.672621516017,0,-186.89227563518816,242.85505214964607,-192.3880113067565,248.77031810458016,-0.1570328664377624,0.7014926920781476,-0.7126766468469086
-190.11709388277757,241.9180413409467,0.0,-2.3570665816945016,76.93779253228048,419.1760926745712,26.994380594363346,2401.6722411641344,0,-189.0725503436603,240.80943028710587,-194.61657332433737,246.6934982354084,-0.1570449230586246,0.7064898505569766,-0.707723174030624
-192.28651168569303,239.8451160971408,0.0,-2.3500289284710267,76.95631176474497,420.5066116876439,29.994945986087806,2398.6716757724103,0,-191.23879603802877,238.74863035303215,-196.83151176462837,244.60168130129225,-0.1570573966846898,0.7114530240782652,-0.7027336583157885
-194.44146427657495,237.7569283801855,0.0,-2.3429903837156094,76.97466784300411,421.8067412393109,32.99567066692602,2395.670951091572,0,-193.39086695331352,236.67274068702304,-199.03268088470048,242.49493830364503,-0.1570701439433479,0.7163815825290181,-0.6977086986796277
